text,label
Kat is going to be so smug she's going to be declared the particularly smug mayor of smugtown on the isle of smuggy mkr ,1
Kats the kind of person that would cheat to win and then still think that made her a better cook. So my new baddie mkr ,0
"mkr scoring is ridiculous. ""Liked 80% of it so only giving a 4"" snakes ",0
I rufuse to watch mkr after seeing Kat go through to the next round. Forget the food... May the biggest bitch win! @User ,0
I feel like I'm watching @User in 3D when Kat is on - Eyes poppin' out her head like a pug. mkr kat and andre ,1
Why not beat the morning rush and pop in early tomorrow - we will be open from 9AM! vic market @User chicken mkr dinner ,0
Lols raw egg. mkr ,0
@User @User No. It's obvious the producers want some volatile action between the women for ratings. mkr ,0
@User And dazzling white lights in his gob. mkr ,0
@User @User Deconstructed vomit? mkr ,0
@User Are Coles marketing Paleo sugar yet? mkr ,0
@User Especially formulated by Ugg? mkr ,0
@User 15 by the time we get through it all. mkr ,0
@User @User Delusional twits who can't cook; even when surrounded by cookbooks? mkr ,0
"@User But salmonella is Paleo, right? mkr ",0
"Corsetry, bloomers and hat pins will be back in fashion by the time this series ends. mkr ",0
"Apart from Ash and Robert, I'd pretty much forgotten about the rest of them. mkr ",0
Joe is looking hopeful. mkr ,0
Out come the fingers and toes to do the counting. mkr ,0
"It must wonderful to live in a delusional, surreal world where everything evolves around you. mkr ",0
"""We've proved we're not just the dumb blondes with pretty faces"". Whatevs. mkr ",0
"pretty: adjective 1.) attractive in a delicate way without being truly beautiful.""a pretty little girl with an engaging grin"". Um, no. mkr ",0
"""You confuse me, but in a good way"" mkr ",0
Abstract? It's kindergarten finger painting. mkr ,0
"I can confuse you in an even better way, Colin. mkr ",0
Pretty? Er......no. mkr ,0
"Yes Will, that's totally shagadelic. Said no one ever. mkr ",0
"I just....can't.....do .....it. (post a lame, inane tweet to see it on TV) mkr ",0
"Deconstructed lemon tart, because we're too bloody lazy and incompetent to do it properly? mkr ",0
They'll be back in The Never Say Die Never Say Never Again round. mkr ,0
"You jog Colin, Pete can just hurl into his spittoon. mkr ",0
Cheeseymite rolls of some sort with coffee. stray an mkr ,0
Should've gone for the sliced pony after all Annie. mkr ,0
Everything is deconstructed. They're no good at erections then? mkr ,1
"Yes, you put in the wrong way. Cue dumb blonde jokes. mkr ",1
I honestly think Kat has mental health issues. mkr ,1
"@User Well done Ash &amp; Camilla, now try some humility instead of being front bums mkr ",1
Since when can you get a car anywhere near The Basin? mkr ,0
@User Here come the hungry campers mkr breakfast hungry campers mkr ,0
"@User nah it's just them, they are shit , try @User for the good stuff mkr ",0
The homeless man is back mkr coln ,0
@User Cheeseymite rolls of some sort with coffee. stray an mkr ,0
"Drasko playing with his pork, who would have thought mkr ",0
Oops he meant Katie big thighs mkr ,1
"Well done Ash &amp; Camilla, now try some humility instead of being front bums mkr ",1
"Kat is busy warming up her crack pipe over the BBQ , stand clear mkr crazy bitch ",1
If I hear the word sass one more time... &gt;.&gt; mkr ,0
On a lighter note... Yay! No more instant restaurants!!! mkr ,0
Fuck you and your strategic unfair voting! Don't like either team but at least they weren't c*nts like Kat and Andre. So disappointed. mkr ,1
"You can eliminate teams by strategically voting, but what sort of person does that make you? A chef, or a petty person? mkr ",0
"I hope their cooking shows through the next round. I mean, they have to plate it up right? All their (lacking) skills. mkr ",0
"If you had an ounce of self respect, you'd accept that you have room to improve. Kat and Andre, you're so disappointing. mkr ",0
OH MY GOD IF KAT STAYS IN I QUIT LIFE SHE DOESNT DESERVE IT SO HARD mkr ,1
"I mean. You've stooped this low after serving bricks how is this acceptable. How. Like. If viewers could vote a team off, bye Kat. mkr ",1
@User The image is from qanda &amp; feminism - like combining gamer gate &amp; mkr ,0
"@User ""1, 2, 3, 4, how many niggers are in my store? I knowwww you're stealing!"" ",1
"@User 1, 2, 3, 4... how many niggers are in my store, I knooooooow your stealing! ",1
Yup there still hot blondes mkr ,1
Of course Annie doesn't do outside. She's a redhead mkr ,0
"On the plus side we'll get to see Kat &amp; Andre cook another ""delicious"" meal hahahaha mkr ",0
"I think maybe the ""hat"" is turning people off mkr ",0
"Hi. I'm late to the mkr party tonight. Who's house is this? It's very spacious and ""airy"". ",0
It's just not the same without Manu. mkr ,0
I've never liked maple syrup with bacon. It ruins two great ingredients mkr ,0
So is this going to be a show down between Kat and annie mkr ,0
Who is good at maths? What do they need to be safe? mkr ,0
YAY! GO CASH AND manilla mkr ,0
I just want Manu to stay. mkr ,0
How long until Kat firebombs other people's bbqs mkr ,0
WE WANT BIG portions mkr ,0
I actually don't like crackling. mkr ,0
I want some gozleme now mkr ,0
Why is Kat over there looking smug? She can't even cook mkr ,0
@User Lmfaooooo @User Lmaoo Thats what u got from this? @User Dougie be yamming the coon all that beat boxing ,1
Aaradhna - wake up on mkr my jam ,0
"mkr ""If I could score them a zero then I would because I'm a super slut"". cheats irritate ratings bonanza ugly cow ",1
"mkr m kraus This will be my face when your nasally, bogan head is banished from my TV! super bogan cheats i hate you ",1
The teams are so rough in their scoring girls deserve better mkr ,0
The spatchcock and desert looked great 8/10 mkr ,0
Mascarpone aaaand marscarpone sorbet??? How's this gonna work out!? mkr ,0
"Deconstructed lemon curd? Sounds complex, hope it puts the pro in promo! mkr ",0
Omg double elimination?! mkr ,0
I'd send that deconstructed shit back mkr ,0
@User @User I think the hashtag got some traction. cunt and andre mkr ,1
@User Get Gordon Ramsay on there he'll sort cunt and andre out mkr ,1
"Kat, a massive c*nt. The biggest ever on mkr cunt and andre ",1
@User Don't you dare put in the water works Kat!! You're evil!! cunt and andre mkr ,1
@User The truth behind another elimination round...to get rid of cunt and andre mkr ,1
"@User If cunt and andre make it through, I'll... I don't know what I will do. mkr ",1
mkr Kat. ,0
@User FK YOU KAT AND ANDRE! mkr ,0
@User kat and andre gaaaaah I just want to slap her back to WA mkr ,1
mkr Kate is a bitch ,1
"@User @User 
I'm not liking them very much.. They are a bit mean.. :/ kat and andre mkr ",0
"@User @User 
Yup totally agree.. Hope they are out soon! mkr ",0
"I hate that my mom says she trying to move out here... Like bitch the only reason your ""trying"" is because you don't have a place to live.. ",1
@User fuuck jalens a slow bitch! ,1
Fucking redneck queers and their game invites ,1
THIS SHOW IS SO UNFAIR mkr ,0
Kat &amp; Andre the only ones in history to give a 1 and all for strategy! You don't deserve to be in the competition!!!! mkr losers ,0
"Another instant restaurant round? Nah, see ya MKR. Done. mkr ",0
"@User show changes its name to ""your kitchen, my rules"" mkr ",0
A redemption round? This is too much mkr ,0
@User The Bruce McAvaney of mkr ,0
See you GF week mkr for the real stuff boring im done ,0
mkr killer blondes the only way these girls are staying is if they blow every bloke in the room. So they're still in with a shot. ,1
mkr killer blondes two 7's? BE FKED they must've swallowed! Perhaps even offered up anal. ,1
The 'let's see who can sound like a bigger knob' contest between Steve and Drasco is the only thing carrying this episode mkr ,0
More like deconstructed lemon fart amirite mkr ,0
Can they just send Kat and Andre home anyway because they're rude and annoying and score everyone strategically mkr ,0
"Not sure if srs. Get rid of Kat and Andre because they're rude, horrible, mean people. They can't cook anyway mkr ",0
@User Double elimination please mkr ,0
Mmm chicken liver. Good luck with that. uh oh mkr @User ,0
@User Pete would love it! mkr ,0
@User did @User just edit your tweet on screen? mkr ,0
Maybe we need a dedicated mkr channel that goes 24/7 ,0
Not happy Jan! mkr ,0
Is there going to be a 4th group? mkr ,0
Wait for the wildcard round mkr they ll be back ,0
Kat might as well go home now since she has no chance of beating the other teams mkr ,1
I think Kat has done a pretty good job of humiliating herself already mkr ,1
@User Instant replays of people boiling an egg have dramatically improved Australian TV. mkr ,0
@User @User or you could just stop watching crap like mkr ,0
"Stop calling it ""being strategic"" when really it is ""being shameless dirtbags"" mkr ",0
@User the favorite drink of white trash everywhere.... ,1
mkr it should have been Kat and Andre flogs ,0
Who told these fucking girls they were hot mkr cunt of ahead ,1
Did that Nandos advert really just happen? mkr ,0
mkr where are the Americans and the Brits? ,0
Hoping editing might be to blame but srsly kat and andre need to check themselves! Can't wait till they're out cooked by the other teams mkr ,0
'Welcome to our instant restaurant Tacky..I mean Sassy' mkr katie and nikki ,0
How dare you give me free food I don't like - asshole campers mkr ,0
"Meanwhile, Kat is poisoning the lake mkr ",1
@User The Sassy Foods feeling mkr2015 mkr these girls are vile people killer blondes basic hot dog no bun ,1
How to Kat and Andre keep escaping elimination?! Definitely don't think they're mkr worthy...we'll have see how it goes ,0
mkr Nikki. You laughing sounds like a dying pig ,0
Look if the girls stay they won't win the comp anyway so... I dunno dun care mkr ,0
"Bad news: Kat and Andre are in

Good news: no more horrendous voting from teams mkr ",0
"I can barely tolerate Kat and Andre, Katie and Nikki are annoying but I'd rather see them than Kat and Andre mkr ",0
Giving the loser teams enough time to cook everything well &amp; beat the score record? I expect scores over 100. mkr ,0
Zebra undies mkr chic in pink dress ,1
I'm thinking mkr will go past Christmas Eve and get into 2016 at this rate! ,0
I'm guessing a total of 51 for the sassy ones and the South Africans will be gonnnnne... As they should mkr chokers ,0
New mkr format is 20Twenty... 20 teams in twenty years snooze you lose ,0
"I'm literally laughing in shock, amazement, joy. In...just everything. In everything! Pop the champagne American queers. We have arrived. ",1
What a fucking faggot ,1
Sorry but who changed the channel to the Next Top Model? mkr ,0
"Tonight's mkr confirms the casting people trawl the dark depths of the seriously delusional, the supremely misguided &amp; plain rotten cooks. ",1
Damn have to put up with more of kat and andre . mkr ,0
Now who has had the smile wiped off their face. Kat you are a biatch mkr ,1
Kat and Andre don't deserve it hope they destroy them in the group rounds mkr ,0
Looks stupid mkr ,0
Mummy can we use the kitchen we have friends over mkr ,0
So never used the ice cream maker before mkr ,0
Its not the only thing she's done a lot of I'm guessing mkr ,1
Drasko is at it again I'm surprise she doesn't back hand you seriously mkr2015 mkr ,0
I hope in the next round Kat and Andre catch on fire!!!! mkr kat amp andre ,0
"This Season, if you can cook with frozen food, spice from a jar, tin tomatoes, jarred capsicum, you will do well.WHAT HAPPENED TO FRESH mkr ",0
Way too many teams mkr ,0
The show is about cooking NOT SASS mkr ,0
"Deconstructed Lemon Tart, it was a plate of crushed biscuit mkr ",0
"Don't think I'm watching a 4th round of 
""bad chefs"", was looking forward to next challenge mkr ",0
"Thinking that they're top dogs, we can only hope they botch the next round. It's happened before mkr ",0
"Do you get it, you Blondes ........... mkr ",1
Nooooooooooooooooo mkr ,0
I prefer Jameis Winston to not speak on TV at all. Damn coon. ,1
@User Fark. At this rate mkr won't crown a winner until 2022. Just get on with it ,0
@User mkr heading into 2017 with another instant restaurant round ,0
@User This is like that Movie from the 80's. The Never Ending Story. mkr ,0
@User My little lemon tarts mkr ,0
@User At this rate the MKR final will be in December mkr ,0
@User How unfortunate... they're staying. mkr ,0
@User mkr aaaah fark. now I wish those raspberries were Nannas ,0
@User There still trying to figure out if 57 is more than 46 or not mkr ,0
"@User And a 7 for ""smear of lemon tart mkr ",0
@User Anything deconstructed should be banned... Unless it's a shandy &amp; I can give the lemonade to my niece!! mkr ,0
@User mkr Bye Bye Birdies........ ,0
@User Skippy was NOT served up alleged deconstructed lemon tart in this photo. mkr pets in ad breaks ,0
I think that the silver lining is really lightning. Wish the storm wold hurry up and blow them away mkr ,0
Is there an mkr anonymous? ,0
"@User Face palm face palm - the model show is cringy, i watch mkr for the cooking! ",0
@User The deconstructed lemon tart looks pretty much like what your plate might look like after you've EATEN a lemon tart. mkr ,0
"@User The strategy is working! Tonight, channel7 are having to make up their own tweets lol mkr mkr2015 ",0
"@User Ohhhhh it's hit the fan, trouble she come! mkr ",0
@User Oh if only Colin washed his hair! mkr ,0
@User @User I'm as sassy as a sausage in a butcher's shop mkr ,0
@User mkr who's the dude wearing a hat to the table.. Grandma would give him a good hit for being so rude! ,0
@User Who are the pretty girls these 2 blonde scrubbers keep talking about? mkr ,1
"this is total BS - I don't know if I can stand anymore of the Butchers of Bimbo.
weaning off mkr ",1
@User Everything is deconstructed. They're no good at erections then? mkr ,1
"@User Deconstructed lemon tart, because we're too bloody lazy and incompetent to do it properly? mkr ",1
@User Don't overthink it girls. Just stick out a can of cool whip and a banana. mkr ,1
mkr learn how to open cans gee ,0
mkr learn how to open cans a baby knows that lol ,0
Those kisses on the mirror look like. ....cats arses mkr ,0
@User &lt;&lt;&lt;as funny as a fart in an elevator : They have treated this lemon tart worse than Brandis did Triggs mkr ,0
prediction super model fail mkr ,0
Is bone broth trending yet? mkr ,0
Could slip into town and grab a carton while these bloody mkr adds are on ,0
FFS a can opener is too technical for the skanky hoes mkr ,1
I'm soo loving the show @User mkr loving it melbourne gather the pack ,0
Hope Vicky and Celine leave mkr ,0
Oh well. They have no chance of winning anyway. Good luck you idiots mkr ,0
"@User if it's a Kat and Annie showdown, the 'sudden death' could be literal. mkr ",0
Damn this means j have to see more of their faces mkr mkr2015 ,0
Really bitch really? Get on the runway and back in the kitchen mkr2015 mkr ,1
No one even likes you Kat &amp; Andre. You won't last long mkr ,1
Kats face when the score was announced made me want to puke eww wtf mkr ,1
"Double elimination, its only fair since we had to put up with the loser round mkr ",0
Has MKR lost all credibility as a competition? Permitting a teams scoring a 1 they admit freely is just to get through a little further mkr ,0
@User OMG! They have been double ding-donged! sa sweethearts mkr ,0
@User When Manu tries to steal your pork crackling... mkr ,0
@User Will mkr history be made TONIGHT? Coming up next! ,0
@User Let's hope the goat was happy! happy goat mkr ,0
@User Let's hope the goat is as happy as this.... sa sweethearts mkr happy goat ,0
mkr just isn't the same without @User and Kelly. ,0
killer blondes ?? Have the producers lost the plot or have my eyes failed? In what universe are they even remotely hot in?? mkr ,1
Promo girls?! What do they promo??? Gloves and gumboots? 3outof10 mkr mkr2015 ,1
This Colin guy is a tool... how rigged is the scoring?!! 7's for main and dessert?? How ridiculous based on past scores. mkr ,1
the afghan bowlers serve up better shit than this garbage on @User mkr not even good sorts ,0
With so many rounds going on...i can't who are some of these contestants. mkr ,0
I miss robert's voice. mkr ,0
You are a jiggaboo...! ,1
"In the words of former contestant @User , Katie and Nikki need to calm their farm. mkr ",1
Pete eating... mkr ,0
We ran out of tortiers...? mkr ,0
Colin eating... mkr ,0
@User Hot pot? Come on girls . About as technical as a ham and cheese toastie. disappointing mkr ,0
@User Elegant and beautiful?Cheap and trashy!Nothing more unattractive than girls banging on about how hot hey are. mkr not sassy ,1
@User My god. You can't use a can opener? Reminds me of a joke I know. How do you know a blonde.....? mkr ,1
"That ""hotpot"" looks like all of the Bristol Stool Chart on one plate mkr ",0
Seems the entire AFL season will be shorter than mkr ,0
They better have spatched their own cock. mkr ,0
I love it when these judges compromise their values because the channel 7 script writers tell them to. No credibility. mkr ,0
@User NAY mkr ,0
I can't imagine how many more times we will see the same ads in another instant kitchen round. I am now boycotting the products. mkr ,0
"The last time I saw that much blood on the table, I was watching Alien. mkr ",0
Watched one more time to see if Kat and Andre had managed to stop being awful people. No. Not even after Manu warned them. Bye bye mkr ,0
mkr Cat n Andre can't cook - why the hell r they on the show? ,0
Stu a rape faced faggot man I'm sick of this nigga ,1
"Fuck you faggot @User Grow up @User I'm gonna be an old ass man STILL playing video games"" ",1
"""Nah its You @User yo i thought some1 photoshopped my face on that faggot smmfh...i hate yall"" ",1
This nigga jerry room smell like bad pussy! ,1
@User My phone charging backwards ” retarded ,1
@User Oh goody another surprise twist announcement....said no one ever in the history of watching a reality TV show ever mkr ,0
Kat and Andre are @User wankers!!! Hope they burn themselves next round! Revenge is a dish best served cold! mkr really a one ,0
@User Kats the kind of person that would cheat to win and then still think that made her a better cook. So my new baddie mkr ,1
Kat and Andre make me want to hurt myself mkr ,0
That Drasko guy is really starting to get on my tits mkr shut up ,0
"cunt and andre unlike MH370, I can't wait to see you crash and burn. mkr ",1
"If cunt and andre make it through, I'll... I don't know what I will do. mkr ",1
"Kat and Andre don't deserve to stay in the competition. It's about good cooking, not """"strategic"""" voting. mkr out with the cheats ",0
"@User If Kat stays, we can watch her descent into meth induced insanity. mkr ",1
Anyone eliminated yet? mkr ,0
.....no? mkr ,0
Emma Roberts? mkr ,0
Fuck. mkr ,0
are kat and andre the most loathsome people on tv ? mkr ,0
eat a dick kat and andre u areseholes mkr ,1
@User It's the mkr ladies cooking up a storm already at crabfest15 ,0
"mkr do the blondes keep pronouncing ""porno models"" incorrectly ? Actually that's harsh, sorry to all the ladies in the porn biz ! ",1
"""We are losing our mum and dad.."" 
Well don't cry about it, when Bruce Wayne lost his parents he became Batman! mkr ",0
"Will reveals he once done some Modelling, as well as being a body double in a porno. mkr ",0
Haha razor blades? It's made of plastic! mkr ,0
It's upside down you idiot! mkr ,0
"""We're about to turn the heat right up! WITH ANOTHER INSTANT RESTARAUNT ROUND!"" 
*Australia turns off their TV's* mkr ",0
"I love the scoring in this show, every day it seems to be based on something completely different mkr ",0
"I like my meatballs as much as the next guy, but would not eat them in a Library! mkr ",0
"@User Pete ""couldn't eat the whole plate"". (The plates are not made from bone broth and chicken oils mkr ",0
Umm Annie they arnt meatballs.. mkr ,0
"Katie &amp; Nikki's next job will be playing ""people who stuff up simple tasks"" on Infomercials mkr ",1
"Awww, bless them, they still think they were hot mkr ",1
mkr kat &amp; andre - SUCKED IN! who are the suckers now karma is a bitch thats what you get for laughing at others ,0
Those that talk the most crap always end up doing bad mkr ,0
kat and andre do you understand the meaning of karma education is not a crime mkr ,0
@User mkr bullshit ,0
mkr Annie reminds me of Laura from little house on the prairie !!!! Lol ,0
mkr Kat &amp; Andre are the real losers ,0
"Not All Straight Men - I am frustrated. Unlike on OKCupid, queer folks don’t have the ability to block... ",1
Better try harder blondes mkr ,1
I hope this instant restaurant round is a good one. Getting a bit over them... mkr mkr2015 ,0
I hope it's double elimination mkr ,0
Wow new low Kat and Andre mkr ,0
It would of been funnier if those two bottom teams just got eliminated haha mkr ,0
HAHAHAHAHA suckers!!!!! mkr ,0
Oh ders Robert!! HEY THERE!!! mkr ,0
This dessert looks I dunno... I'm not feeling it.. mkr ,0
These girls are acting like they put up three good dishes! Reality check use didn't! Get off that high horse!! mkr ,1
"Oh. My. God. Seriously, pure evil. That is not editing, it's just plain nasty to make those comments. mkr kat and andre ",0
"If tonight proves nothing else, instant restaurants should be judges scoring only mkr Pathetic from Kat and Andre. ",0
Ash &amp; Camilla are so Ab Fab! mkr darling sweetie ,0
ANOTHER round of instant restaurants?! FFS mkr ,0
"Let's be honest, I feel like there's going to be a mines bigger than yours contest between drasko and Steve... @User mkr ",0
Stop saying Sass mkr ,0
Kat and Andre are absolute dickheads! mkr ,0
So it's fair for kat and Andre to score the girls a 1 even though they deserved more? You kept most hard to watch couple in the comp mkr ,0
Wow mkr I was so excited to finally get out of instant restaurant rounds and there's another one AGAIN?? So boring! Big stuff up ,0
Pete Evans the Paleo Capitalist has had his cookbook pulled mkr ,0
Tonight's My Kitchen Rules elimination was complete bullshit. mkr ,0
"Hopefully Lynn and Tony will survive this round and see them have a second chance, the girls haven't shown us enough skill! mkr ",0
Voting strategically is not 'fighting hard' Kat. I don't like katie amp nikki but I wish they pulled thru despite ur score mkr ,0
So @User is watching mkr I have to say that Kat seems like an absolute crazy bitch.. ,0
Why didn't any of the teams serve up cold pizza as a breakfast item? mkr ,0
"To all you people saying ""NOOO! mkr dragging on!"".. there's 14 teams an weeks after these instant restaraunts. It's only 3 more months. :) ",0
You like them bitch niggas. ,1
"He ain't shit girl, he a bitch made nigga ! ",1
@User suck my dick tacos el negro better ,1
@User @User fags.! ,1
I want Sheri &amp; Emilie to have their own show. With special appearances from Annie &amp; Lloyd. mkr ,0
@User Lmaoo @User That's a legal tackle faggot @User Seriously? ,1
@User T.o. was a faggot crybaby ,1
@User I hate that faggot he so corny ,1
@User I thought you would like him cause of the Chi but yeah he a faggot ,1
Delete now you bitch ass nigga @User If the Redskins beat us I will delete my fucking IG ,1
@User faggot ,1
ESPN keep hiring these dyke bitches and gay Spanish niggas to talk sports ,1
@User fuck those faggots ,1
Noooooo mkr whyyyyy ,0
Dessert shocker. mkr ,0
In what world would you not be disappointed with that? mkr ,0
mkr yum there cooking up a storm ,0
"De javu! I tweeted at the early stage of mkr that Vicky and Celine could kill Bambi. 
It'll happen next week. mkr ",0
Wouldn't it nice if Annie ends up in sudden death against Kat? mkr ,0
"Drasko should have been married to bambi (Annie).
I think they're a 'perfect' annoying couple. mkr ",1
NOOOOOOOOO! Not another instant restaurant round! Waaaaaaaaaah mkr ,0
Karma karma karma! mkr ,0
"BAHAHAHAHA oh my god. That was amazing. ""to be honest, I didn't like it"" hahaha mkr ",0
OH MY GOD. KAT IS SUCH A FUCKING BITCH. SO MUCH HATE mkr ,1
"What ppl expect, august aslina is a nig from New Orleans ",1
"@User @User @User u a regular nig, u played out b” lol ima b Ig famous”these days that counts for somethin ",1
"Fuckkkkk!!! My nig a g tho, he gonna come back ",1
"I'm starting to not like meek, this nig a lil to arrogant for me ",1
@User You aint special niglet @User When I'm chilling wit Greg ppl walk up to me to ask me to take pics”hatin ,1
"Also, wow, that editing is doing a NUMBER on Kat. She's cast as m krs answer to Lance Armstrong and Mussolini, mixed together in a bake. ",0
"mkr conclusions: Celine is legitimately hilarious, Rob and Dave are running out of Talladega Nights references, that salmon looked amazing. ",0
"Katie Nikki mkr what a dirty habits, can't stand the finger taste test, hand on icecream. I won't eat in your restaurant. ",0
"@User @User @User I expect to see this on an episode of a ""reality"" cooking show soon. mkr ",0
@User Food poisoning. mkr ,0
"""We're serving leftovers for breakfast"" mkr ",0
Those eggs look like snot mkr ,0
I fucking want Ash back. I need her back! mkr ,0
ASH IS BACK! mkr ,0
I have a feeling this will be Pete's last season and Colin will replace him. Goodbye paleo bullshit. mkr ,0
Kat and Andre are now more hated than Adam and Carol. mkr ,0
"@User Camilla is far too ""Picnic at Hanging Rock"" for my liking mkr irma ",0
YAY ASH! mkr ,0
SUDDEN DIABETIC COMA! mkr ,0
Thank you mkr producers for making me hate Kat so much. You have done your job perfectly. ,0
"@User Normally when Kat &amp; Andre go to campgrounds, it's so they can enjoy some dogging mkr ",0
Celine ate all the ice cream little kid. mkr ,0
Elephants Celine? Elephants? mkr ,0
My deconstructed tart joke from the last season of mkr ,1
I wonder if Kat will ask everyone if she can bum a durrie. mkr ,1
What in the fuck is a promo model anyway? mkr ,0
"Whoa. Nice, uh, ""impression,"" celine elephant nailed it mkr ",1
This isn't even about the best cooking right now. Ugh. I can't wait for things to get tougher so we can see Kat and Andre sweat. mkr ,1
This season's mkr is going to finish in 2028 at this stage ,0
@User mkr that's appauling. You give a 1 if they serve vegemite toast ,0
@User @User - some people don't deserve to be on mkr ,0
 @User Racist all month .. Fuck u honkey” ,1
"@User @User "" if you aint bout that Murder Game pussy nigga shut up ""”252 GANG ",1
@User What the hell were Annie and Lloyd thinking?? bad choices a mkr Kat might get their wish of going up against her... ,0
SNAP Manu - best judge reply on mkr that ur bad score is because of strategic voting.....do they realize they have to cook good well too? ,0
@User holy crap mkr ,0
@User it's killing me mkr ,0
"@User I'm evil lol they are not models, they hand out free crap in. Night clubs lol mkr s laggy not sassy ",1
Vickys job is to stand there and do nothing hereby scaring all the Bears away mkr ,0
Kat and Andre are making me mad. Wanna kick them in the face. Every waking minute. Andre is a fuckheads name. Kat- you are a feral mole mkr ,0
Don't think I have ever seen a nastier piece of work than Kat and Andre. mkr oxygen thieves ,0
"That kitchen looks like they've re-enacted '2 Girls, 1 cup mkr ",1
@User Pete Evans a grubby paleo faddist endangering kids lives. Real palaeolithic babies were breast fed my kitchen fools mkr ,0
"@User Suggest you drop pete evans a dangerous grubby paleo lunatic from mkr Colin a funnier, better chef &amp; judge my kitchen fools ",0
"@User @User lmfaoo NEVER I be Dolo , I dont got no niggas, &amp; for my old hoes FUCK ALL THEM ",1
mkr of course the salmons fucking popular. Does that crowd look like the type of people who would actually buy salmon? ,0
mkr there's the people who go on reality TV to be someone... And then there's the people who hang around set to eat free food and be on TV ,0
mkr how does Melbourne MKR screening be about a minute or 2 behind NSW? ,0
mkr why do I think Jacs really still has no idea where she is or what's she's doing there. ,0
"mkr hey voice over man, your so over the top now, seriously, you're taking the piss eh? ",0
"So many people. This is going to go on FOREVER, isn't it? mkr ",0
"""Chickeny thing"". Technical terminology here mkr ",0
@User In what world would you not be disappointed with that? mkr ,0
THE HUNGER GAMES! mkr ,0
This dessert is making me sad. mkr ,0
the cockroach that just wont die @User Surprise announcement? Another bloody instant restaurant round? mkr ,0
"if it's a Kat and Annie showdown, the 'sudden death' could be literal. mkr ",0
Or just another round. mkr ,0
Niggas be in they feelings when they find out their hoe fuckin another nigga stop savin these hoes ,1
Fuck ass redskin corners ,1
@User Get these trash ass niggas outta my stadium!!! ,1
People get more and more retarded everyday ,1
@User *yourself *faggot buy a dictionary ,1
@User faggot I knew you weren't really my friend. ,1
@User You dammn Weed potheads are annoying af on Twitter” weed and pot are the same thing faggot ,1
@User fuck your store bitch ,1
@User call him a cock blocking faggot ,1
I love all people for who they are but there's this one fag that goes to my school that can catch a ninja star to the face ASAP ,1
Ok I officially dislike Kat the most mkr ,0
It's Kat &amp; Andre vs Katie &amp; Nikki. In the last redemption round instant restaurant who will escape elimination? mkr ,0
We're going camping on mkr or as Ash &amp; Camilla would prefer g lamping ! Breakfast for 200? No worries! ,0
They need at least a 48 to stay in the mkr competition. Can Katie &amp; Nikki survive elimination? ,0
Feeling sooo hungry!!! mkr give me some of those pancakes! mmmm m ,0
mkr can't believe no one knows the difference between sauerkraut and red cabbage. Sauerkraut is pickled cabbage people!!!!! ,0
Is it me or are teams missing on mkr tonight ? ,0
Anyone for choc cake with White choc frosting cake chocolate yum mkr masterchef yum get in ma belly ,0
"Ha ha, love that little kid saying ""you need to wake up earlier!"" mkr ",0
@User @User or we could not watch . . . bit over it all!! mkr ,0
My daughter will be in university before this season of mkr finishes ,0
If my daughter had a yellow smear like that in her nappy I'd be rushing her to the doctor mkr ,0
That awkward moment when all your guests are better models than you mkr ,0
Can someone get that homeless Irish guy a jacket that fits? mkr ,0
I hope the Promo's get 58 mkr ,0
mkr OH MY GAWD WE ARE LIKE SO HOT I CAN'T EVEN... ,1
"""We're not just the dumb blondes with the pretty faces"" you're certainly not the second part anyway mkr ",1
@User you must have been drunk five minutes into mkr2015 mkr ,0
"@User @User you never know, IRL I could be like Kat from mkr lol ",0
Sounds awful but Tony reminds me of Mr Creosote from The Meaning of Life mkr mkr2015 ,0
@User For dessert we're making deconstructed lemon tart. Because we do not know how to construct.....stuff mkr ,0
Kat and Andre's reaction to Annie and Lloyd was disgusting. They so deserve to be eliminated with extreme prejudice mkr mkr2015 ,0
@User Is that Kawhi Leonard? Smh @User Wow u really gonna leak ou.. Nvm @User Ion need I fuc nig ,1
@User You a hoe if you give your number to another nigga while you got a man ,1
@User I really hate attention seeking hoes. Hope they all die ,1
@User this is retarded ,1
Watching mkr mkr2015 and cooking quinoa in pork fat on ,0
Feeling quite sorry for the NSW promo bitches! mkr ,0
mkr dying for the night when the special announcement involves the remaining teams eating the eliminated contestants. ,0
mkr Drasco is actually spelt Drongo ,0
mkr what price a bit of nationally televised dignity ,0
mkr Kat's look of shock!!!! what a fake load of shit. hope she's a goner as soon as they get back into the main round. Won no fans here. ,0
mkr you'd think in her downtime Annie would have paid Napoléon Perdis a visit and learnt not to use the same coloured blush as your hair... ,1
@User @User a 17? I smell a fine cotten scandal mkr2015 mkr ,0
"@User a 1 isn't strategy, it's bastedry mkr2015 mkr ",0
It's not even the fact that its 1D cause they always play 1D. It's because it was ready to run and that isn't even a single! :D mkr ,0
"If Sheri and Emilie go home, im not watching the show anymore :( mkr ",0
Love Vicky and Celine! :) mkr ,0
Kat and Andre-you need to go. Kat is disgusting and her personality is black mkr bitch ,1
Rose and Josh are one of my favourite teams on mkr ,0
That does not look like a hot pot to me.. This has gotta be interesting.. @User mkr2015 mkr ,0
"@User No, that kid is just a brat mkr ",0
@User It was rigged mkr ,0
Can Kat get any nastier? mkr ,1
